LAT,LON,GID,RTE_DEFN_LN_NM,RTE_DFO,ROUTEID,ROUTENUMBER,RTE_PRFX_TYPE_DSCR,RDBD_TYPE_DSCR,RMRKR_PNT_NBR,RMRKR_DISPLACEMENT,CTRL_SECT_LN_NBR,CTRL_SECT_MPT,MSG,distance
30.847791,-93.75995,406918,1180624,0.083,351400,1180624,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",141.8772661
29.770857,-94.684679,219104,1006555,0.056,182513,1006555,Single Roadbed,Local City Street,,,LA6440,0.056,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",93.74423522
29.770857,-94.684679,6742,SH0061-KG,21.215,154274,61,Single Roadbed,State Highway,470,1.202,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",116.6423244
30.093483,-93.738019,410853,1184193,0.07,354869,1184193,Single Roadbed,Local City Street,,,LR9338,0.07,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",73.05486042
30.093483,-93.738019,2262,BU0090Y-KG,4.598,160049,90,Single Roadbed,Business US,442,0.453,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",139.9745662
31.258439,-95.978035,,,,,,,,,,,,,
29.581473,-95.761725,430046,1202683,0.398,372560,1202683,Single Roadbed,Local City Street,,,LT7101,0.398,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",104.154365
29.581473,-95.761725,429985,1202625,0.38,372506,1202625,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",113.4419116
31.35877,-94.749445,385323,1161062,0.283,332511,1161062,Single Roadbed,Local City Street,,,LP6913,0.283,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",47.66125222
31.356099,-94.746873,7071,SL0036-KG,0.961,154435,36,Single Roadbed,State Loop,358,0.932,19907,0.961,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",113.6966181
31.313496,-94.70847,2410,FM0058-KG,1.008,175681,58,Single Roadbed,Farm to Market,360,0.958,57602,1.012,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",124.5264893
31.3363,-94.716659,2772,FM0325-KG,0.065,175171,325,Single Roadbed,Farm to Market,714,0.015,31905,1.065,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",86.30412316
31.341995,-94.735891,7417,SS0339-KG,2.131,154636,339,Single Roadbed,State Spur,714,0.154,33604,2.254,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",123.9040427
31.341995,-94.735891,385614,1161341,0.44,332784,1161341,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",130.250413
31.339661,-94.735008,6793,SH0094-KG,51.695,154306,94,Single Roadbed,State Highway,742,1.759,31904,10.755,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",39.60405087
31.339661,-94.735008,39225,254849,3.507,162652,254849,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",143.9271432
31.333847,-94.738054,385220,1160969,0.725,332418,1160969,Single Roadbed,Local City Street,,,LP6820,0.725,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",91.19339342
31.333847,-94.738054,2771,FM0324-KG,0.316,175161,324,Single Roadbed,Farm to Market,358,0.301,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",125.7714362
31.334743,-94.738491,385380,1161116,0.259,332564,1161116,Single Roadbed,Local City Street,,,LP6966,0.259,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",36.54886086
31.334743,-94.738491,2771,FM0324-KG,0.249,175161,324,Single Roadbed,Farm to Market,358,0.234,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",134.2762261
31.320277,-94.727507,1672272112,BU0059G-KG,3.871,159993,59,Single Roadbed,Business US,388,1.879,17603,0.674,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",61.79569621
31.358148,-94.75532,385168,1160918,0.765,332368,1160918,Single Roadbed,Local City Street,,,LP6770,0.765,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",89.60350373
31.358148,-94.75532,7417,SS0339-KG,0.486,154636,339,Single Roadbed,State Spur,712,0.439,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",123.6995772
31.603221,-94.655562,1548883703,BS0007N-KG,2.025,1548883624,7,Single Roadbed,Business State,,,11808,20.048,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",91.51834486
31.603221,-94.655562,404210,1178018,0.454,348893,1178018,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",98.49001194
31.603221,-94.655562,404086,1177902,0,348777,1177902,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",120.2641111
31.602866,-94.655134,403882,1177701,0.071,348577,1177701,Single Roadbed,Local City Street,,,LR3022,0.071,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",58.67027965
31.602866,-94.655134,404210,1178018,0.442,348893,1178018,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",76.28848888
31.602866,-94.655134,1548883703,BS0007N-KG,2.059,1548883624,7,Single Roadbed,Business State,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",111.1687625
31.602866,-94.655134,403881,1177701,0,348577,1177701,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",130.1361789
31.602521,-94.653863,1548883703,BS0007N-KG,2.131,1548883624,7,Single Roadbed,Business State,,,11808,20.155,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",69.72436729
31.602521,-94.653863,403883,1177701,0.143,348577,1177701,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",124.6655545
31.602521,-94.653863,404206,1178014,0.395,348889,1178014,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",142.3651922
31.605158,-94.65918,499967,1264631,0.019,430563,1264631,Single Roadbed,Local City Street,,,LZ5308,0.019,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",74.6347874
31.605158,-94.65918,1548955178,BS0021P-KG,1.596,1548955178,21,Single Roadbed,Business State,780,0.815,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",102.3956957
31.605158,-94.65918,404209,1178017,0.199,348892,1178017,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",121.3626049
31.764785,-95.626068,7104,SL0127-KG,0.377,154333,127,Single Roadbed,State Loop,658,0.35,20513,0.607,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",121.7815455
29.299471,-94.79617,8902,SH0087-RG,257.992,154299,87,Right Roadbed,State Highway,580,1.348,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",135.5038971
29.393997,-94.902926,1488915462,SS0197-KG,0.623,1488915462,197,Single Roadbed,State Spur,498,0.006,38911,0.623,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",93.29277346
29.393997,-94.902926,470385,1240746,0.69,409690,1240746,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",148.3441561
32.359322,-95.297617,474806,1244848,0.186,413699,1244848,Single Roadbed,Local City Street,,,LX8362,0.186,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",41.66852784
32.359322,-95.297617,9489,SS0147-RG,1.313,154551,147,Right Roadbed,State Spur,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",51.15392596
32.359322,-95.297617,474342,1244436,0.132,413305,1244436,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",94.09113729
32.359322,-95.297617,7342,SS0147-KG,1.309,154551,147,Single Roadbed,State Spur,674,1.257,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",95.08552809
32.359322,-95.297617,9488,SS0147-LG,1.311,154551,147,Left Roadbed,State Spur,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",118.3452231
32.347047,-95.298157,49218,254711,4.079,162570,254711,Single Roadbed,Local City Street,,,B01635,4.079,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",95.02875948
32.347047,-95.298157,1631145622,SH0031-KG,120.58,154207,31,Single Roadbed,State Highway,698,1.437,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",144.4466879
31.762737,-95.629176,7104,SL0127-KG,0.154,154333,127,Single Roadbed,State Loop,658,0.127,20513,0.384,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",97.85687052
31.762737,-95.629176,411632,1184940,0,355590,1184940,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",148.4003012
31.764227,-95.626896,7104,SL0127-KG,0.323,154333,127,Single Roadbed,State Loop,658,0.296,20513,0.553,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",35.73910141
31.764227,-95.626896,6679,SH0019-KG,144.816,154134,19,Single Roadbed,State Highway,346,0.48,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",39.16783563
31.764227,-95.626896,8625,SH0019-LG,144.825,154134,19,Left Roadbed,State Highway,346,0.479,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",52.16417903
31.764227,-95.626896,46782,268994,0.369,169960,268994,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",72.76676147
31.764227,-95.626896,411716,1185017,0.039,355667,1185017,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",120.2669343
31.764227,-95.626896,8631,SH0019-RG,144.809,154134,19,Right Roadbed,State Highway,346,0.475,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",134.4363476
30.711127,-94.933933,378778,1156964,0.121,328509,1156964,Single Roadbed,Local City Street,,,LP2905,0.121,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",3.374906041
30.711127,-94.933933,1572281803,US0190-KG,500.054,154749,190,Single Roadbed,US Highway,786,0.823,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",53.22925608
31.342445,-93.849156,1599251387,SH0184-KG,11.012,154130,184,Single Roadbed,State Highway,766,1.011,43101,11.011,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",31.08764824
31.342445,-93.849156,333247,1115856,0.004,288671,1115856,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",46.88595227
31.342445,-93.849156,333260,1115869,0.23,288684,1115869,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",52.9660238
30.592253,-95.128649,259514,1046028,0.03,220920,1046028,Single Roadbed,Local City Street,,,LE4972,0.03,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",139.2098169
32.874687,-95.764954,6677,SH0019-KG,58.549,154134,19,Single Roadbed,State Highway,260,1.775,10810,7.689,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",99.0031763
32.874687,-95.764954,5507,FM2795-KG,3.644,174704,2795,Single Roadbed,Farm to Market,646,1.642,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",141.491519
31.605577,-94.65476,,,,,,,,,,,,,
31.963733,-95.270144,1635206464,US0079-KG,86.392,154775,79,Single Roadbed,US Highway,372,1.229,20604,7.263,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",53.94211138
31.963733,-95.270144,1599263971,US0069-KG,162.33,154769,69,Single Roadbed,US Highway,360,0.245,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",136.5255504
31.529905,-94.111224,1599257621,SH0021-KG,286.136,154151,21,Single Roadbed,State Highway,816,1.709,11810,11.818,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",111.2378895
31.05595,-95.126121,6793,SH0094-KG,19.253,154306,94,Single Roadbed,State Highway,,,31902,0.11,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",48.0372818
31.05595,-95.126121,498205,1111951,0.067,284852,1111951,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",92.62700282
30.944618,-95.375754,,,,,,,,,,,,,
32.152991,-94.795624,2237,BU0079F-KG,0.626,159986,79,Single Roadbed,Business US,340,0.596,24518,20.626,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",71.70016483
32.349069,-95.317745,1599263971,US0069-KG,134.405,154769,69,Single Roadbed,US Highway,331,0.855,24506,13.231,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",12.58050403
32.349069,-95.317745,1599264120,US0069-LG,134.402,154769,69,Left Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",31.48845008
32.349069,-95.317745,1599264126,US0069-RG,134.408,154769,69,Right Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",57.43079723
32.349069,-95.317745,49273,254706,4.016,162567,254706,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",123.7527982
28.984791,-95.970258,1571161877,SH0060-KG,48.625,154273,60,Single Roadbed,State Highway,532,0.551,24102,11.532,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",38.76710954
28.984791,-95.970258,235843,1023171,0.21,198717,1023171,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",105.9160608
30.110546,-97.316196,7112,SL0150-KG,0.928,154344,150,Single Roadbed,State Loop,560,0.884,26510,0.928,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",10.79798254
30.110546,-97.316196,497833,1023042,0.397,198590,1023042,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",34.57424118
30.105294,-97.317512,1638316897,266934,0.024,168760,266934,Single Roadbed,Local City Street,,,T37937,0.024,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",32.41797151
30.105294,-97.317512,1640131215,SH0021-XG,41.736,154151,21,Left Frontage,State Highway,568,1.771,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",57.38109795
30.105294,-97.317512,8644,SH0021-LG,41.727,154151,21,Left Roadbed,State Highway,568,1.769,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",127.1348629
30.110704,-97.317601,1638316897,266934,0.396,168760,266934,Single Roadbed,Local City Street,,,T37937,0.396,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",28.85360186
30.110704,-97.317601,7112,SL0150-KG,0.844,154344,150,Single Roadbed,State Loop,560,0.8,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",48.05067217
30.110684,-97.317474,1638316897,266934,0.395,168760,266934,Single Roadbed,Local City Street,,,T37937,0.395,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",11.09098782
30.110684,-97.317474,7112,SL0150-KG,0.852,154344,150,Single Roadbed,State Loop,560,0.808,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",40.20711139
30.110657,-97.316128,7112,SL0150-KG,0.932,154344,150,Single Roadbed,State Loop,560,0.888,26510,0.932,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",29.1861677
30.110657,-97.316128,497833,1023042,0.405,198590,1023042,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",56.42460494
30.110656,-97.316174,7112,SL0150-KG,0.93,154344,150,Single Roadbed,State Loop,560,0.886,26510,0.93,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",29.15911535
30.110656,-97.316174,497833,1023042,0.405,198590,1023042,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",41.90443756
30.110656,-97.316221,497833,1023042,0.405,198590,1023042,Single Roadbed,Local City Street,,,LC2573,0.405,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",27.0729783
30.110656,-97.316221,7112,SL0150-KG,0.927,154344,150,Single Roadbed,State Loop,560,0.883,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",29.50412399
30.110686,-97.315004,493554,1023027,0.375,198576,1023027,Single Roadbed,Local City Street,,,LC2559,0.375,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",17.81091797
30.110686,-97.315004,7112,SL0150-KG,1,154344,150,Single Roadbed,State Loop,560,0.956,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",31.51400567
30.111145,-97.312708,1652400214,1023014,0.034,198563,1023014,Single Roadbed,Local City Street,,,MH3479,0.035,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",54.86417665
32.728691,-97.414487,10477,US0377-LG,96.517,154760,377,Left Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",125.5746488
32.728691,-97.414487,313168,1096515,0.11,269779,1096515,Single Roadbed,Local City Street,,,LJ3934,0.11,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",132.0120157
32.728691,-97.414487,7619,US0377-KG,96.516,154760,377,Single Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",145.5630286
27.227326,-98.144307,2291,BU0281T-KG,0.867,160033,281,Single Roadbed,Business US,710,0.45,25503,3.167,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",53.67593134
33.220566,-98.158307,359063,1137460,0.023,309605,1137460,Single Roadbed,Local City Street,,,LN3937,0.023,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",89.29430101
33.220566,-98.158307,1565622412,US0281-KG,55.914,154754,281,Single Roadbed,US Highway,250,0.74,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",134.3825881
32.754505,-97.330494,1672272156,BU0287P-KG,16.711,160022,287,Single Roadbed,Business US,270,0.784,1401,18.085,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",12.88301857
32.754505,-97.330494,48239,270284,0.654,170508,270284,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",103.9547851
32.754505,-97.330494,45088,267726,0.331,169185,267726,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",105.7651972
32.754505,-97.330494,1670284904,BU0287P-LG,16.704,160022,287,Left Roadbed,Business US,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",148.9962776
32.955537,-95.291557,486614,1255990,0.288,424337,1255990,Single Roadbed,Local City Street,,,LY9033,0.288,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",37.33247302
29.08931,-97.292809,1599259023,US0087-KG,739.983,154782,87,Single Roadbed,US Highway,780,1.577,14308,17.602,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",114.8382636
29.08931,-97.292809,271311,1057195,0.163,231881,1057195,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",132.7579364
29.08931,-97.292809,271410,1057273,0.427,231958,1057273,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",137.5926022
33.001046,-97.229284,1639613299,US0377-KG,71.29,154760,377,Single Roadbed,US Highway,264,0.981,8103,12.612,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",9.955637472
32.744343,-97.326353,1513802554,IH0030-CN,0.187,153708,30,Connector,Interstate,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",40.65719746
32.744343,-97.326353,1638316808,IH0030-RG,15.218,153708,30,Right Roadbed,Interstate,14,0.719,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",94.48195334
32.744343,-97.326353,1638144090,IH0030-KG,14.699,153708,30,Single Roadbed,Interstate,14,0.719,106801,23.47,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",124.0970836
32.744343,-97.326353,46475,251400,22.65,160937,251400,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",148.8720556
29.767626,-95.357393,1599356377,IH0010-RG,769.52,153703,10,Right Roadbed,Interstate,769,0.301,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",9.569207237
29.767626,-95.357393,1599355075,IH0010-KG,769.539,153703,10,Single Roadbed,Interstate,769,0.292,50801,0.58,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",20.36448485
29.767626,-95.357393,1599356091,IH0010-LG,769.569,153703,10,Left Roadbed,Interstate,769,0.28,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",40.15171856
29.767626,-95.357393,352771,1131454,0.039,303854,1131454,Single Roadbed,Local City Street,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",79.93977726
29.767626,-95.357393,1632096092,IH0010-XG,769.54,153703,10,Left Frontage,Interstate,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",102.7955538
30.852645,-93.753545,406928,1180634,0.531,351409,1180634,Single Roadbed,Local City Street,,,LR5865,0.531,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",94.22679324
30.852645,-93.753545,7252,SL0505-KG,1.372,154488,505,Single Roadbed,State Loop,388,1.349,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",125.9156671
29.462783,-98.477523,,,,,,,,,,,,,
29.299496,-94.794317,40470,255439,0.572,163021,255439,Single Roadbed,Local City Street,,,B00750,0.571,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",1.403687724
29.299496,-94.794317,6786,SH0087-KG,257.885,154299,87,Single Roadbed,State Highway,580,1.24,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",12.17127978
29.299496,-94.794317,8902,SH0087-RG,257.885,154299,87,Right Roadbed,State Highway,580,1.241,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",24.35922142
29.299496,-94.794317,8895,SH0087-LG,257.887,154299,87,Left Roadbed,State Highway,580,1.24,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",52.1422293
32.033793,-94.042286,,,,,,,,,,,,,
30.265248,-97.726428,6900,SH0165-KG,0.411,154112,165,Single Roadbed,State Highway,,,41401,0.411,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",75.78789706
30.105157,-97.322929,1640131215,SH0021-XG,41.411,154151,21,Left Frontage,State Highway,568,1.446,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",31.80023201
30.105157,-97.322929,1638316887,SH0021-TA,0.27,154151,21,Turnaround,State Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",73.58508214
30.105157,-97.322929,1551296458,SH0021-RP,0.012,154151,21,Ramp,State Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",101.2504145
30.105157,-97.322929,8644,SH0021-LG,41.403,154151,21,Left Roadbed,State Highway,568,1.445,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",113.349738
30.105157,-97.322929,6682,SH0021-KG,41.399,154151,21,Single Roadbed,State Highway,568,1.447,26504,14.785,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",141.0766782
32.760065,-97.33463,1672272156,BU0287P-KG,16.237,160022,287,Single Roadbed,Business US,270,0.31,1401,17.613,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",75.27053105
27.058222,-99.43536,7541,US0083-KG,722.108,154779,83,Single Roadbed,US Highway,750,1.695,3803,16.19,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",39.69386966
26.403969,-99.018656,211658,TL0026-KG,0.203,159816,26,Single Roadbed,Toll,,,TL0026,0.203,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",45.97697986
32.760061,-97.334972,1672272156,BU0287P-KG,16.228,160022,287,Single Roadbed,Business US,270,0.301,1401,17.603,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",17.02109549
28.80068,-97.000245,,,,,,,,,,,,,
29.308646,-96.103797,2206,BU0059R-KG,7.518,160027,59,Single Roadbed,Business US,,,8910,39.147,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",7.850002299
29.308646,-96.103797,7782,BU0059R-RG,7.519,160027,59,Right Roadbed,Business US,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",17.67526782
29.308646,-96.103797,7781,BU0059R-LG,7.518,160027,59,Left Roadbed,Business US,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",49.48251256
30.265536,-97.756362,7195,SL0343-KG,3.729,154429,343,Single Roadbed,State Loop,566,1.348,11312,1.342,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",85.67771038
30.265,-97.756992,7195,SL0343-KG,3.682,154429,343,Single Roadbed,State Loop,566,1.301,11312,1.295,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",36.13154831
32.690363,-99.164952,3113,FM0601-KG,7.455,175705,601,Single Roadbed,Farm to Market,448,1.444,10703,12.455,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",16.06586157
32.93276,-99.215246,1575390285,US0283-KG,113.81,154755,283,Single Roadbed,US Highway,270,0.386,12504,7.389,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",116.8150403
29.655526,-97.601004,10182,US0090-RG,514.372,154783,90,Right Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",98.29930268
29.655526,-97.601004,7557,US0090-KG,514.371,154783,90,Single Roadbed,US Highway,692,0.754,2903,6.87,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",122.6838771
29.655526,-97.601004,10159,US0090-LG,514.372,154783,90,Left Roadbed,US Highway,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",144.8705887
29.205888,-99.902195,1630454780,US0090-RG,365.99,154783,90,Right Roadbed,US Highway,482,1.079,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",50.12460187
29.205888,-99.902195,7556,US0090-KG,365.983,154783,90,Single Roadbed,US Highway,482,1.075,2305,14.044,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",53.39702127
32.426717,-96.462845,2000005257,SH0034-KG,98.16,154227,34,Single Roadbed,State Highway,338,0.543,17302,11.701,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",17.57827266
29.706223,-96.53601,7557,US0090-KG,580.052,154783,90,Single Roadbed,US Highway,758,0.611,2701,16.695,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",5.827503185
29.501395,-98.186711,1632096042,IH0010-XG,594.409,153703,10,Left Frontage,Interstate,594,0.186,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",41.87843885
29.501395,-98.186711,1632700950,IH0010-TA,0.064,153703,10,Turnaround,Interstate,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",98.43025161
29.501395,-98.186711,1599356091,IH0010-LG,594.367,153703,10,Left Roadbed,Interstate,594,0.187,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",119.7387393
30.748343,-98.396978,,,,,,,,,,,,,
30.245413,-97.691349,1670889710,US0183-AG,327.335,154747,183,Right Frontage,US Highway,522,0.649,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",65.51315163
30.245413,-97.691349,1639527189,TL0183-RP,0,1638489730,183,Ramp,Toll,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",65.99150718
30.245413,-97.691349,1670889725,TL0183-RG,327.324,1638489730,183,Right Roadbed,Toll,,,,,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",140.7775423
31.066315,-97.442549,3374,FM0817-KG,0.952,175929,817,Single Roadbed,Farm to Market,552,0.919,1505,1.352,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",35.2073565
29.901889,-96.884588,1571661033,BS0071E-KG,1.872,159976,71,Single Roadbed,Business State,636,1.016,26514,25.031,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",10.69462127
29.900335,-96.88897,1571661033,BS0071E-KG,1.589,159976,71,Single Roadbed,Business State,636,0.733,26514,24.748,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",35.93224564
29.06541,-97.322475,1599259023,US0087-KG,737.438,154782,87,Single Roadbed,US Highway,778,1.031,14308,15.057,"Disclaimer: No sale, repackaging, or reposting allowed of conversions",22.5420062
